make,model,series,body,year_from,year_to,engine_code,engine_litres,engine_kw,trim_code,drivetrain,front_pads,rear_pads,park_brake_shoes,notes
Mercedes-Benz,GLC,C253,SUV,2016,2019,4-matic,2,155,250,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2016,2019,4-matic D,2.2,150,250,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2019,2023,4-matic,2,190,300,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,X253,SUV,2015,2019,4-matic,2,155,250,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,X253,SUV,2015,2019,4-matic D,2.2,150,250,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2016,2019,4-matic D,3,190,350,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,X253,SUV,2019,2022,4-matic,2,235,300 e,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,X253,SUV,2019,2022,4-matic EQ Boost,2,190,300,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2019,2023,4-matic EQ Boost,2,190,300,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLE,W166,SUV,2015,2018,4-matic D,2.2,150,250,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
Mercedes-Benz,GLC,X253,SUV,2016,2019,4-matic AMG,3,270,43,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,X253,SUV,2019,2022,4-matic AMG,3,287,43,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,X253,SUV,2016,2019,4-matic D,3,190,350,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2016,2019,4-matic AMG,3,270,43,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLC,C253,SUV,2019,2023,4-matic AMG,3,287,43,AWD,DB2620,DB2621,,Std. 4-Wheel Drum
Mercedes-Benz,GLE,V167,SUV,2018,2023,4-matic D,2,180,300,AWD,DB2629,,,Std. 4-Wheel Disc
Mercedes-Benz,GLE,V167,SUV,2023,,4-matic D,2,198,300,AWD,DB2629,,,Std. 4-Wheel Disc
Mercedes-Benz,GLE,C292,SUV,2015,2019,4-matic AMG,3,270,450,AWD,,DB2483,,
Mercedes-Benz,GLE,V167,SUV,2018,2023,4-matic D,2.9,243,400,AWD,DB2629,,,Std. 4-Wheel Disc
Mercedes-Benz,GLE,W166,SUV,2015,2018,4-matic D,3,190,350,AWD,DB2394,DB2483,,Std. 4-Wheel Disc
