brand,model,model_date_start,model_date_end,type,type_date_start,type_date_end,kw,cv,category,product_line,part_number,diameter,thickness,height,width,number_of_holes,brake_disc_type,centering,min_thickness,tightening_torque,units_per_box,braking_system,wear_indicator,wva_number,fmsi,accessories,position
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.0,09/94,03/96,38,52,Brake pads,Prime Ceramic,P49005N,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.0 i,03/93,03/96,42,57,Brake discs,Prime,09.6748.10,234mm,18mm,47mm,,4,Ventilated,56mm,17mm,103Nm,2,,,,,,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.0 i,03/93,03/96,42,57,Brake pads,Prime,P 16 007,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.0 i,03/93,03/96,42,57,Brake pads,Prime Ceramic,P16007N,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.0 i,03/93,03/96,42,57,Brake pads,Prime,P 49 005,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.0 i,03/93,03/96,42,57,Brake pads,Prime Ceramic,P49005N,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.3 i 16V,01/93,09/00,62,84,Brake discs,Prime,09.6748.10,234mm,18mm,47mm,,4,Ventilated,56mm,17mm,103Nm,2,,,,,,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.3 i 16V,01/93,09/00,62,84,Brake pads,Prime,P 16 007,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.3 i 16V,01/93,09/00,62,84,Brake pads,Prime Ceramic,P16007N,,16mm,45mm,126mm,,,,,,,Akebono,Acoustic,"21952, 21953, 21954",,With anti-squeal shim,
DAIHATSU,"CHARADE IV (G200, G202)",01/93,09/00,1.3 i 16V,01/93,09/00,62,84,Brake pads,Prime,P 49 005,,13mm,42mm,101mm,,,,,,,Akebono,Without,20008,"D366 7257, D573 7453",With anti-squeal shim,
